ID,Exp. Mass,%,Hit,Hit Score,# Perms,Theo. Mass,Da,ppm,Hex,HexNAc,Neu5Ac,Fuc,Na+,Perm,Perm Score,hCG alpha,hCG beta
14-2-3,37093.2300,44.1,18,0.40,1,37092.8890,0.3410,9,23,19,12,2,0,0,0.40,A2S1G1F/A1S1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 2 x S
14-23-15,37093.2300,44.1,19,0.39,1,37094.9050,-1.6750,-45,25,21,10,1,0,0,0.39,A2G2/A3S1G2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/1 x Core + 2 x S
14-23-16,37093.2300,44.1,20,0.25,1,37094.9050,-1.6750,-45,25,21,10,1,0,0,0.25,A2G2/A3S1G2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 1 x S
15-6-0,38332.7300,43.1,0,12.05,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,12.05,A2S1G1/A2S2,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/2 x Core + 3 x S
15-6-1,38332.7300,43.1,1,10.41,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,10.41,A2G2/A2S1G1,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
15-6-2,38332.7300,43.1,2,9.96,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,9.96,A2S1G1/A2S1G1,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/2 x Core + 3 x S
15-6-3,38332.7300,43.1,3,9.91,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,9.91,A2G2/A2S2,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/2 x Core + 3 x S
15-3-0,38332.7300,43.1,4,8.52,1,38331.9920,0.7380,19,24,20,15,2,0,0,8.52,A2S2/A2S2,A2S2F/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
15-6-4,38332.7300,43.1,5,4.95,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,4.95,A2S1G1/A3S2G1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
15-6-5,38332.7300,43.1,6,3.07,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,3.07,A2S1G1/A2S1G1,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
15-6-6,38332.7300,43.1,7,3.06,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,3.06,A2G2/A2S2,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
15-6-7,38332.7300,43.1,8,2.73,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,2.73,A2S1G1/A3S3,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
15-6-8,38332.7300,43.1,9,2.63,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,2.63,A2S2/A3S2G1,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
15-6-9,38332.7300,43.1,10,2.60,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,2.60,A2G2/A3S3,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
15-6-10,38332.7300,43.1,11,2.48,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,2.48,A2G2/A3S2G1,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
15-6-11,38332.7300,43.1,12,2.31,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,2.31,A2S1G1/A3S2G1,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
15-6-12,38332.7300,43.1,13,2.25,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,2.25,A2S1G1/A3S3,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
15-6-13,38332.7300,43.1,14,2.16,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,2.16,A2S2/A3S2G1,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
15-6-14,38332.7300,43.1,15,1.96,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,1.96,A2G2/A3S2G1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
15-3-1,38332.7300,43.1,16,1.80,1,38331.9920,0.7380,19,24,20,15,2,0,0,1.80,A1S1/A2S2F,A2S2/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
15-6-15,38332.7300,43.1,17,1.67,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,1.67,A2S2/A3S1G2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
15-6-16,38332.7300,43.1,18,1.63,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,1.63,A2S1G1/A3S1G2,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
15-6-17,38332.7300,43.1,19,1.28,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,1.28,A2S1G1/A3S1G2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
15-6-18,38332.7300,43.1,20,1.21,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,1.21,A2G2/A3S3,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
15-6-19,38332.7300,43.1,21,1.05,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,1.05,A2S1G1/A3S2G1,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
15-6-20,38332.7300,43.1,22,1.03,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,1.03,A2S1G1/A3S3,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
15-6-21,38332.7300,43.1,23,0.99,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,0.99,A2S2/A3S2G1,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
15-6-22,38332.7300,43.1,24,0.97,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,0.97,A2S1G1/A3S3,A2S2/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
15-6-23,38332.7300,43.1,25,0.94,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,0.94,A2S2/A3S2G1,A2S2/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
15-6-24,38332.7300,43.1,26,0.84,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,0.84,A2S1G1/A3S2G1,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
15-3-2,38332.7300,43.1,27,0.83,1,38331.9920,0.7380,19,24,20,15,2,0,0,0.83,A1S1/A2S2,A2S2F/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
15-6-25,38332.7300,43.1,28,0.78,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,0.78,A2S2/A3S1G2,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
15-6-26,38332.7300,43.1,29,0.70,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,0.70,A2G2/A3S1G2,A2S2/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
15-6-27,38332.7300,43.1,30,0.56,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,0.56,A2S2/A3S3,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
15-6-28,38332.7300,43.1,31,0.55,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,0.55,A2G2/A3S3,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
15-6-29,38332.7300,43.1,32,0.44,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,0.44,A2G2/A3S3,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
15-6-30,38332.7300,43.1,33,0.35,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,0.35,A2S2/A3S1G2,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
15-6-31,38332.7300,43.1,34,0.28,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,0.28,A2S2/A3S1G2,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
15-6-32,38332.7300,43.1,35,0.24,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,0.24,A2S2/A3S3,A2S2/A2S1G1F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
15-3-3,38332.7300,43.1,36,0.24,1,38331.9920,0.7380,19,24,20,15,2,0,0,0.24,A2S2F/A2S2,A2S2/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
15-6-33,38332.7300,43.1,37,0.20,1,38334.0080,-1.2780,-33,26,22,13,1,0,0,0.20,A2S2/A3S3,A2S1G1/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
15-13-0,38332.7300,43.1,38,0.12,1,38335.0360,-2.3060,-60,26,22,12,3,0,0,0.12,A2S1G1F/A2S1G1,A2S1G1F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/2 x Core + 3 x S
15-10-0,38332.7300,43.1,39,0.12,1,38330.9359,1.7941,47,28,21,13,0,1,0,0.12,M7/A3S3,A2S2/A2G1/2 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
15-13-1,38332.7300,43.1,40,0.11,1,38335.0360,-2.3060,-60,26,22,12,3,0,0,0.11,A2G2F/A2S2,A2S1G1F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/2 x Core + 3 x S
16-18-0,36635.1300,38.7,0,93.92,1,36636.4480,-1.3180,-36,20,17,14,1,0,0,93.92,A2S2/A2S2,unmodified/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
16-18-1,36635.1300,38.7,1,2.92,1,36636.4480,-1.3180,-36,20,17,14,1,0,0,2.92,A1S1/A2S2,unmodified/A2S2F/2 x Core + 3 x S/2 x Core + 3 x S/2 x Core + 3 x S
16-18-2,36635.1300,38.7,2,1.20,1,36636.4480,-1.3180,-36,20,17,14,1,0,0,1.20,unmodified/A2S2,A2S2/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
16-18-3,36635.1300,38.7,3,0.58,1,36636.4480,-1.3180,-36,20,17,14,1,0,0,0.58,A2S2/A3S3,unmodified/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
16-5-0,36635.1300,38.7,4,0.54,1,36635.4970,-0.3670,-10,29,22,6,0,0,0,0.54,M7/A3S3,A3G3/A2G1/2 x Core/2 x Core + 1 x S/2 x Core + 2 x S
16-17-0,36635.1300,38.7,5,0.51,1,36636.4199,-1.2899,-35,24,18,11,1,1,0,0.51,M5/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/1 x Core + 2 x S
16-17-1,36635.1300,38.7,6,0.33,1,36636.4199,-1.2899,-35,24,18,11,1,1,0,0.33,M5/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 1 x S
17-22-0,37000.2000,38.5,0,41.52,1,37001.7830,-1.5830,-43,21,18,14,1,0,0,41.52,A2S2/A2S2,unmodified/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
17-22-1,37000.2000,38.5,1,29.98,1,37001.7830,-1.5830,-43,21,18,14,1,0,0,29.98,A2S1G1/A2S2,unmodified/A2S2F/2 x Core + 3 x S/2 x Core + 3 x S/2 x Core + 3 x S
17-22-2,37000.2000,38.5,2,10.67,1,37001.7830,-1.5830,-43,21,18,14,1,0,0,10.67,A2S1G1/A3S3,unmodified/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
17-22-3,37000.2000,38.5,3,10.28,1,37001.7830,-1.5830,-43,21,18,14,1,0,0,10.28,A2S2/A3S2G1,unmodified/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
17-22-4,37000.2000,38.5,4,2.48,1,37001.7830,-1.5830,-43,21,18,14,1,0,0,2.48,A2S2/A3S3,unmodified/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
17-22-5,37000.2000,38.5,5,1.96,1,37001.7830,-1.5830,-43,21,18,14,1,0,0,1.96,A2S2/A3S3,unmodified/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
17-22-6,37000.2000,38.5,6,0.71,1,37001.7830,-1.5830,-43,21,18,14,1,0,0,0.71,A1S1/A2S2,A3S3F/unmodified/2 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
17-21-0,37000.2000,38.5,7,0.68,1,37001.7549,-1.5549,-42,25,19,11,1,1,0,0.68,M5/A2S2,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
17-22-7,37000.2000,38.5,8,0.66,1,37001.7830,-1.5830,-43,21,18,14,1,0,0,0.66,unmodified/A2S2,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
17-21-1,37000.2000,38.5,9,0.56,1,37001.7549,-1.5549,-42,25,19,11,1,1,0,0.56,M5/A2S2,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
17-21-2,37000.2000,38.5,10,0.26,1,37001.7549,-1.5549,-42,25,19,11,1,1,0,0.26,M5/A2S2,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
17-21-3,37000.2000,38.5,11,0.24,1,37001.7549,-1.5549,-42,25,19,11,1,1,0,0.24,M5/A2S2,A2S2/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
18-29-0,35179.1200,36.4,0,26.24,1,35180.1680,-1.0480,-30,20,17,9,1,0,0,26.24,A2G2/A2S1G1,unmodified/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
18-29-1,35179.1200,36.4,1,16.88,1,35180.1680,-1.0480,-30,20,17,9,1,0,0,16.88,A2S1G1/A2S1G1,unmodified/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
18-29-2,35179.1200,36.4,2,16.80,1,35180.1680,-1.0480,-30,20,17,9,1,0,0,16.80,A2G2/A2S2,unmodified/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
18-29-3,35179.1200,36.4,3,12.17,1,35180.1680,-1.0480,-30,20,17,9,1,0,0,12.17,A2G2/A2S1G1,unmodified/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
18-29-4,35179.1200,36.4,4,6.16,1,35180.1680,-1.0480,-30,20,17,9,1,0,0,6.16,A2S1G1/A2S1G1,unmodified/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
18-29-5,35179.1200,36.4,5,6.13,1,35180.1680,-1.0480,-30,20,17,9,1,0,0,6.13,A2G2/A2S2,unmodified/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
18-29-6,35179.1200,36.4,6,3.46,1,35180.1680,-1.0480,-30,20,17,9,1,0,0,3.46,A2G2/A2G2,unmodified/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
18-29-7,35179.1200,36.4,7,2.86,1,35180.1680,-1.0480,-30,20,17,9,1,0,0,2.86,A2S1G1/A2S1G1,unmodified/A2S1G1F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
18-29-8,35179.1200,36.4,8,2.84,1,35180.1680,-1.0480,-30,20,17,9,1,0,0,2.84,A2G2/A2S2,unmodified/A2S1G1F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
18-29-9,35179.1200,36.4,9,2.73,1,35180.1680,-1.0480,-30,20,17,9,1,0,0,2.73,A2G2/A2G2,unmodified/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
18-29-10,35179.1200,36.4,10,2.46,1,35180.1680,-1.0480,-30,20,17,9,1,0,0,2.46,A2G2/A2S1G1,unmodified/A2S1G1F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
18-23-0,35179.1200,36.4,11,0.48,1,35178.1520,0.9680,28,18,15,11,2,0,0,0.48,A1S1/A2S2F,unmodified/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 2 x S
18-23-1,35179.1200,36.4,12,0.22,1,35178.1520,0.9680,28,18,15,11,2,0,0,0.22,A1G1/A2S2F,unmodified/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
18-23-2,35179.1200,36.4,13,0.21,1,35178.1520,0.9680,28,18,15,11,2,0,0,0.21,A2S1G1F/A1S1,unmodified/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
18-29-11,35179.1200,36.4,14,0.19,1,35180.1680,-1.0480,-30,20,17,9,1,0,0,0.19,A2G2/A3S1G2,unmodified/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 2 x S
18-29-12,35179.1200,36.4,15,0.16,1,35180.1680,-1.0480,-30,20,17,9,1,0,0,0.16,unmodified/A2S2,A2S1G1/A2S1G1F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
19-3-0,38041.1700,34.2,0,24.14,1,38040.7360,0.4340,11,24,20,14,2,0,0,24.14,A2S1G1/A2S2,A2S2F/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
19-12-0,38041.1700,34.2,1,9.36,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,9.36,A2G2/A2S1G1,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/2 x Core + 3 x S
19-12-1,38041.1700,34.2,2,6.22,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,6.22,A2S1G1/A2S1G1,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/2 x Core + 3 x S
19-12-2,38041.1700,34.2,3,6.19,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,6.19,A2G2/A2S2,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/2 x Core + 3 x S
19-12-3,38041.1700,34.2,4,3.68,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,3.68,A2G2/A3S2G1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
19-12-4,38041.1700,34.2,5,3.38,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,3.38,A2S1G1/A3S2G1,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
19-3-1,38041.1700,34.2,6,3.09,1,38040.7360,0.4340,11,24,20,14,2,0,0,3.09,A1S1/A2S2F,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
19-12-5,38041.1700,34.2,7,2.89,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,2.89,A2G2/A2S1G1,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
19-12-6,38041.1700,34.2,8,2.78,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,2.78,A2S1G1/A3S2G1,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
19-3-2,38041.1700,34.2,9,2.44,1,38040.7360,0.4340,11,24,20,14,2,0,0,2.44,A1S1/A2S2F,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
19-12-7,38041.1700,34.2,10,2.41,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,2.41,A2S1G1/A3S1G2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
19-12-8,38041.1700,34.2,11,2.17,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,2.17,A2S1G1/A3S3,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
19-12-9,38041.1700,34.2,12,2.10,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,2.10,A2S2/A3S2G1,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
19-12-10,38041.1700,34.2,13,1.78,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,1.78,A2G2/A3S3,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
19-12-11,38041.1700,34.2,14,1.72,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,1.72,A2G2/A3S2G1,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
19-12-12,38041.1700,34.2,15,1.72,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,1.72,A2G2/A2G2,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
19-12-13,38041.1700,34.2,16,1.46,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,1.46,A2G2/A3S3,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
19-3-3,38041.1700,34.2,17,1.41,1,38040.7360,0.4340,11,24,20,14,2,0,0,1.41,A1S1/A2S2,A2S2F/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
19-12-14,38041.1700,34.2,18,1.28,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,1.28,A2S1G1/A3S2G1,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
19-12-15,38041.1700,34.2,19,1.21,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,1.21,A2G2/A3S1G2,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
19-12-16,38041.1700,34.2,20,1.20,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,1.20,A2S1G1/A3S2G1,A2S2/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
19-12-17,38041.1700,34.2,21,1.14,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,1.14,A2S2/A3S1G2,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
19-12-18,38041.1700,34.2,22,1.12,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,1.12,A2S1G1/A3S1G2,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
19-3-4,38041.1700,34.2,23,1.11,1,38040.7360,0.4340,11,24,20,14,2,0,0,1.11,A1S1/A2S2,A2S2F/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
19-12-19,38041.1700,34.2,24,0.96,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,0.96,A2G2/A3S1G2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
19-12-20,38041.1700,34.2,25,0.94,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,0.94,A2S1G1/A3S3,A2S2/A2S1G1F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
19-12-21,38041.1700,34.2,26,0.94,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,0.94,A2S2/A3S1G2,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
19-12-22,38041.1700,34.2,27,0.91,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,0.91,A2S2/A3S2G1,A2S2/A2S1G1F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
19-3-5,38041.1700,34.2,28,0.87,1,38040.7360,0.4340,11,24,20,14,2,0,0,0.87,A1G1/A2S2F,A2S2/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
19-3-6,38041.1700,34.2,29,0.83,1,38040.7360,0.4340,11,24,20,14,2,0,0,0.83,A2S1G1F/A1S1,A2S2/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
19-12-23,38041.1700,34.2,30,0.78,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,0.78,A2G2/A3S2G1,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
19-12-24,38041.1700,34.2,31,0.77,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,0.77,A2S1G1/A3S3,A2S1G1/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
19-12-25,38041.1700,34.2,32,0.74,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,0.74,A2S2/A3S2G1,A2S1G1/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
19-12-26,38041.1700,34.2,33,0.67,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,0.67,A2G2/A3S3,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
19-12-27,38041.1700,34.2,34,0.63,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,0.63,A2G2/A3S3,A2S2/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
19-12-28,38041.1700,34.2,35,0.62,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,0.62,A2G2/A3S2G1,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
19-12-29,38041.1700,34.2,36,0.51,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,0.51,A2S1G1/A3S1G2,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
19-3-7,38041.1700,34.2,37,0.51,1,38040.7360,0.4340,11,24,20,14,2,0,0,0.51,A1G1/A2S2,A2S2F/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
19-12-30,38041.1700,34.2,38,0.43,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,0.43,A2S2/A3S1G2,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
19-3-8,38041.1700,34.2,39,0.43,1,38040.7360,0.4340,11,24,20,14,2,0,0,0.43,A1S1/A2S1G1,A2S2F/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
19-10-0,38041.1700,34.2,40,0.41,1,38039.6799,1.4901,39,28,21,12,0,1,0,0.41,M7/A3S1G2,A2S2/A2G1/2 x Core + 3 x S/2 x Core + 3 x S/2 x Core + 3 x S
19-12-31,38041.1700,34.2,41,0.41,1,38042.7520,-1.5820,-42,26,22,12,1,0,0,0.41,A2S1G1/A3S1G2,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
